,id,product_uid,sw_in_title_ratio,sw_in_desc_ratio,sw_in_brand_name_ratio,sw_in_material_ratio,sn_in_title_ratio,sn_in_desc_ratio,relevance
32520,99422,131194,0.3,1.3,0.2,0.2,0.3,0.3,2.67
32521,99425,131196,2.3,2.3,0.2,0.2,0.3,0.3,3.0
32522,99426,131196,1.3,2.3,0.2,0.2,0.3,0.3,2.67
32523,99427,131196,2.3,2.3,0.2,1.0,0.3,0.3,2.67
32524,99432,131198,0.3,1.3,0.2,0.3,0.3,0.3,2.33
32525,99440,131203,1.3,1.3,0.5,0.3,0.3,0.3,2.67
32526,99442,131204,2.3,2.3,0.5,0.3,0.3,0.3,3.0
32527,99443,131205,3.3,1.3,0.5,0.3,0.3,0.3,2.67
32528,99447,131208,1.3,1.3,0.5,0.3,1.3,1.3,3.0
32529,99453,131212,0.3,1.3,0.5,0.3,0.3,0.3,3.0
32530,99454,131213,0.3,0.3,0.2,0.3,0.3,0.3,1.67
32531,99464,131214,2.3,2.3,0.2,0.3,0.3,0.3,3.0
32532,99469,131216,1.3,1.3,0.2,0.2,0.3,0.3,2.0
32533,99470,131216,2.3,1.3,0.2,0.2,0.3,0.3,2.67
32534,99473,131218,2.3,2.3,0.2,0.2,1.3,0.3,2.67
32535,99479,131220,1.3,1.3,0.5,0.3,0.3,0.3,3.0
32536,99483,131223,2.3,3.3,0.5,0.3,0.3,0.3,3.0
32537,99484,131224,2.3,0.3,0.5,0.3,0.3,0.3,2.33
32538,99486,131226,0.3,1.3,0.5,0.3,0.3,0.3,2.33
32539,99487,131227,1.3,1.3,0.2,0.3,1.3,1.3,2.0
32540,99500,131229,1.3,1.3,0.2,0.3,0.3,0.3,3.0
32541,99505,131231,0.3,0.3,0.2,0.3,0.3,0.3,1.67
32542,99507,131232,1.3,1.3,1.0,0.3,0.3,0.3,3.0
32543,99508,131233,2.3,2.3,0.5,0.3,0.3,0.3,2.33
32544,99515,131235,2.3,2.3,0.2,0.3,0.3,0.3,3.0
32545,99516,131235,2.3,2.3,0.2,0.3,0.3,0.3,3.0
32546,99521,131236,1.3,1.3,0.2,0.2,0.3,0.3,2.33
32547,99524,131238,0.3,1.3,0.2,0.2,1.3,1.3,3.0
32548,99525,131238,2.3,2.3,0.2,0.2,1.3,1.3,2.67
32549,99527,131239,1.3,1.3,0.5,0.3,0.3,0.3,2.67
32550,99528,131239,3.3,3.3,0.5,0.3,1.3,1.3,2.67
32551,99529,131240,2.3,2.3,0.2,0.3,0.3,0.3,2.33
32552,99530,131240,2.3,2.3,0.2,0.3,0.3,0.3,3.0
32553,99535,131241,2.3,1.3,0.5,0.3,0.3,0.3,3.0
32554,99557,131252,2.3,2.3,0.5,0.3,0.3,0.3,3.0
32555,99562,131255,1.3,1.3,0.2,0.3,1.3,1.3,1.67
32556,99566,131256,2.3,2.3,0.2,0.3,0.3,0.3,3.0
32557,99567,131257,1.3,2.3,0.5,0.3,0.3,0.3,3.0
32558,99568,131257,2.3,1.3,0.5,0.3,0.3,0.3,1.0
32559,99570,131258,2.3,2.3,0.5,0.3,0.3,0.3,2.67
32560,99571,131258,3.3,3.3,0.5,0.3,0.3,0.3,2.67
32561,99574,131259,2.3,0.3,0.2,0.3,0.3,0.3,1.0
32562,99575,131260,0.3,1.3,0.5,0.3,0.3,0.3,2.33
32563,99581,131262,0.3,1.3,0.2,0.3,0.3,0.3,3.0
32564,99584,131264,3.3,4.3,0.5,0.3,0.3,0.3,2.33
32565,99585,131265,1.3,3.3,0.2,0.3,0.3,1.3,2.33
32566,99589,131265,3.3,4.3,0.2,0.3,0.3,0.3,2.67
32567,99591,131265,2.3,2.3,0.2,0.3,0.3,1.3,2.0
32568,99593,131266,3.3,3.3,0.2,0.3,0.3,0.3,3.0
32569,99594,131266,2.3,3.3,0.2,0.3,0.3,0.3,2.67
32570,99595,131266,3.3,3.3,1.0,0.3,0.3,0.3,2.33
32571,99603,131270,0.3,0.3,0.2,0.2,0.3,0.3,1.67
32572,99604,131270,0.3,1.3,0.2,0.2,0.3,0.3,2.67
32573,99607,131272,2.3,1.3,0.2,0.2,0.3,0.3,2.33
32574,99608,131272,1.3,0.3,0.2,0.2,0.3,0.3,3.0
32575,99613,131274,3.3,3.3,1.0,0.2,0.3,0.3,2.0
32576,99622,131277,1.3,1.3,0.2,0.3,1.3,2.3,3.0
32577,99624,131278,3.3,3.3,0.5,0.3,1.3,1.3,3.0
32578,99625,131278,0.3,0.3,0.5,0.3,0.3,0.3,2.33
32579,99631,131280,2.3,2.3,0.2,1.0,0.3,0.3,1.67
32580,99634,131281,3.3,3.3,0.5,0.3,0.3,0.3,3.0
32581,99635,131282,1.3,0.3,0.5,0.3,0.3,0.3,2.33
32582,99636,131283,2.3,2.3,0.2,0.2,0.3,0.3,2.33
32583,99637,131283,0.3,0.3,0.2,0.2,0.3,0.3,1.67
32584,99642,131286,2.3,2.3,0.2,0.3,0.3,0.3,2.33
32585,99648,131289,0.3,1.3,0.5,0.3,0.3,0.3,3.0
32586,99651,131292,2.3,1.3,0.2,0.3,1.3,0.3,2.67
32587,99652,131292,1.3,1.3,0.2,0.3,0.3,0.3,2.0
32588,99654,131293,1.3,1.3,0.5,0.3,0.3,0.3,2.33
32589,99661,131296,2.3,3.3,1.0,0.3,0.3,0.3,3.0
32590,99665,131297,2.3,2.3,0.2,0.2,0.3,0.3,3.0
32591,99667,131298,1.3,1.3,0.5,0.3,0.3,0.3,3.0
32592,99671,131300,0.3,0.3,0.2,0.3,0.3,0.3,1.0
32593,99673,131301,2.3,2.3,0.5,0.3,0.3,0.3,3.0
32594,99680,131303,1.3,1.3,1.0,0.2,0.3,0.3,2.67
32595,99682,131305,1.3,1.3,0.2,0.3,1.3,0.3,3.0
32596,99684,131305,1.3,1.3,0.2,0.3,0.3,0.3,1.33
32597,99685,131305,1.3,1.3,0.2,0.3,0.3,0.3,1.0
32598,99689,131308,2.3,2.3,0.5,0.3,0.3,0.3,1.67
32599,99690,131309,1.3,1.3,0.5,0.3,0.3,0.3,2.67
32600,99691,131309,1.3,1.3,0.5,0.3,0.3,0.3,2.33
32601,99693,131310,0.3,2.3,0.5,0.3,0.3,0.3,3.0
32602,99695,131312,0.3,0.3,0.2,0.3,0.3,0.3,2.0
32603,99699,131312,2.3,2.3,1.0,0.3,0.3,0.3,3.0
32604,99702,131313,1.3,1.3,0.2,1.0,0.3,0.3,2.0
32605,99705,131313,1.3,1.3,0.2,0.2,0.3,0.3,2.67
32606,99706,131314,1.3,1.3,0.2,1.0,0.3,0.3,2.67
32607,99707,131314,2.3,1.3,0.2,1.0,0.3,0.3,2.33
32608,99709,131314,3.3,2.3,0.2,0.2,0.3,0.3,3.0
32609,99711,131315,2.3,2.3,0.5,0.3,0.3,0.3,2.33
32610,99717,131319,2.3,2.3,0.5,0.3,1.3,1.3,2.67
32611,99719,131320,2.3,2.3,0.2,0.2,0.3,0.3,3.0
32612,99732,131327,2.3,2.3,0.5,0.3,0.3,0.3,1.67
32613,99735,131328,1.3,1.3,1.0,0.3,0.3,0.3,3.0
32614,99737,131329,2.3,2.3,0.5,0.3,0.3,0.3,3.0
32615,99738,131330,3.3,3.3,1.0,0.3,0.3,0.3,3.0
32616,99742,131331,1.3,1.3,0.2,0.2,0.3,0.3,1.67
32617,99743,131331,1.3,1.3,0.2,0.2,0.3,0.3,2.67
32618,99751,131333,2.3,2.3,0.2,0.3,0.3,0.3,2.67
32619,99757,131337,0.3,0.3,0.5,0.3,0.3,0.3,1.67
32620,99759,131338,2.3,2.3,0.2,0.2,0.3,0.3,2.67
32621,99761,131339,2.3,2.3,0.5,0.3,0.3,0.3,1.33
32622,99765,131341,2.3,1.3,0.5,0.3,0.3,0.3,2.67
32623,99774,131344,4.3,3.3,0.5,0.3,0.3,0.3,3.0
32624,99780,131346,2.3,2.3,0.2,0.3,0.3,0.3,2.0
32625,99781,131347,1.3,1.3,0.5,0.3,0.3,0.3,2.67
32626,99782,131348,3.3,3.3,0.5,0.3,0.3,0.3,3.0
32627,99784,131349,1.3,2.3,0.2,0.3,0.3,1.3,2.0
32628,99785,131349,1.3,1.3,0.2,0.3,0.3,0.3,2.67
32629,99796,131354,1.3,1.3,0.5,0.3,0.3,0.3,3.0
32630,99798,131356,2.3,2.3,0.5,0.3,0.3,0.3,2.0
32631,99800,131357,1.3,1.3,0.2,0.3,1.3,1.3,2.0
32632,99801,131357,1.3,0.3,1.0,0.3,1.3,1.3,3.0
32633,99802,131357,4.3,2.3,1.0,0.3,0.3,0.3,3.0
32634,99803,131357,3.3,2.3,1.0,0.3,0.3,0.3,2.67
32635,99805,131358,1.3,2.3,0.2,0.2,1.3,1.3,1.67
32636,99806,131358,3.3,3.3,0.2,0.2,0.3,0.3,3.0
32637,99808,131359,2.3,2.3,0.2,0.3,0.3,0.3,1.67
32638,99809,131359,2.3,1.3,0.2,0.3,0.3,0.3,2.33
32639,99817,131363,3.3,3.3,1.0,0.3,1.3,1.3,3.0
32640,99823,131365,0.3,0.3,0.2,0.2,0.3,0.3,2.33
32641,99829,131368,2.3,0.3,0.2,0.2,0.3,0.3,1.67
32642,99832,131369,0.3,0.3,0.2,0.2,1.3,1.3,2.67
32643,99835,131371,1.3,1.3,1.0,0.3,0.3,0.3,1.67
32644,99837,131371,2.3,2.3,0.2,0.3,0.3,0.3,1.67
32645,99840,131371,2.3,2.3,1.0,0.3,0.3,0.3,2.0
32646,99845,131372,1.3,2.3,0.2,0.3,0.3,0.3,2.33
32647,99846,131372,2.3,3.3,0.2,0.3,0.3,0.3,2.0
32648,99848,131372,0.3,1.3,0.2,0.3,0.3,0.3,2.67
32649,99852,131372,0.3,1.3,0.2,0.3,1.3,0.3,2.33
32650,99857,131373,1.3,2.3,0.2,1.0,0.3,0.3,3.0
32651,99862,131376,0.3,0.3,0.5,0.3,0.3,0.3,2.33
32652,99863,131376,0.3,1.3,0.5,0.3,0.3,0.3,2.33
32653,99872,131381,0.3,0.3,0.2,0.2,2.3,2.3,3.0
32654,99875,131382,2.3,2.3,0.5,0.3,0.3,0.3,2.33
32655,99878,131384,2.3,2.3,0.5,0.3,0.3,0.3,3.0
32656,99879,131384,4.3,4.3,0.5,0.3,0.3,0.3,2.0
32657,99881,131385,3.3,3.3,0.2,1.0,0.3,0.3,2.33
32658,99882,131386,2.3,2.3,0.2,0.3,0.3,0.3,2.0
32659,99887,131388,1.3,3.3,0.2,0.3,0.3,0.3,2.0
32660,99897,131390,2.3,3.3,0.2,0.3,0.3,0.3,2.0
32661,99899,131390,1.3,1.3,0.2,0.3,0.3,0.3,1.33
32662,99900,131391,1.3,1.3,0.2,0.3,1.3,1.3,2.67
32663,99902,131391,2.3,2.3,0.2,0.3,0.3,0.3,3.0
32664,99904,131392,1.3,1.3,0.5,0.3,0.3,0.3,2.67
32665,99905,131393,2.3,2.3,0.5,0.3,0.3,0.3,2.0
32666,99906,131394,0.3,0.3,0.2,0.3,0.3,0.3,2.33
32667,99908,131395,1.3,1.3,0.5,0.3,0.3,0.3,2.33
32668,99909,131396,1.3,1.3,0.5,0.3,0.3,0.3,2.33
32669,99913,131399,2.3,2.3,0.5,0.3,0.3,0.3,3.0
32670,99916,131402,1.3,1.3,0.5,0.3,1.3,1.3,2.33
32671,99919,131402,2.3,2.3,0.5,0.3,0.3,0.3,3.0
32672,99920,131402,1.3,1.3,0.5,0.3,1.3,1.3,2.33
32673,99922,131403,2.3,2.3,0.2,0.3,1.3,1.3,3.0
32674,99924,131404,3.3,3.3,0.5,0.3,0.3,0.3,3.0
32675,99926,131406,1.3,0.3,0.2,0.3,0.3,0.3,2.67
32676,99927,131406,1.3,0.3,0.2,0.3,0.3,0.3,2.67
32677,99928,131407,2.3,2.3,0.2,0.3,0.3,0.3,1.67
32678,99933,131408,1.3,0.3,0.5,0.3,0.3,0.3,1.67
32679,99934,131409,2.3,2.3,0.5,0.3,0.3,0.3,2.67
32680,99935,131410,0.3,1.3,0.2,0.3,0.3,0.3,2.67
32681,99943,131414,1.3,2.3,0.2,0.3,0.3,0.3,2.33
32682,99944,131415,3.3,1.3,0.5,0.3,0.3,0.3,3.0
32683,99946,131416,2.3,2.3,0.2,0.2,0.3,0.3,2.33
32684,99949,131417,2.3,2.3,0.2,0.3,0.3,0.3,1.0
32685,99952,131418,1.3,1.3,0.2,0.3,0.3,0.3,2.33
32686,99961,131423,0.3,0.3,0.2,0.2,0.3,0.3,2.67
32687,99966,131425,1.3,2.3,1.0,0.2,0.3,0.3,2.0
32688,99967,131425,1.3,2.3,0.2,0.2,0.3,0.3,2.33
32689,99984,131434,3.3,3.3,0.5,0.3,0.3,0.3,3.0
32690,99990,131437,1.3,2.3,0.5,0.3,0.3,0.3,3.0
32691,99992,131439,3.3,3.3,0.2,0.3,1.3,1.3,3.0
32692,99994,131440,2.3,1.3,0.2,0.3,0.3,0.3,3.0
32693,99995,131440,2.3,3.3,0.2,0.3,0.3,0.3,2.33
32694,99996,131441,1.3,1.3,0.5,0.3,0.3,0.3,2.67
32695,99998,131443,4.3,3.3,0.5,0.3,0.3,0.3,3.0
32696,99999,131444,2.3,2.3,0.5,0.3,0.3,0.3,1.33
32697,100000,131444,2.3,2.3,0.5,0.3,0.3,0.3,3.0
32698,100001,131445,1.3,1.3,0.5,0.3,0.3,0.3,2.67
32699,100003,131446,1.3,0.3,1.0,0.3,0.3,0.3,1.0
32700,100009,131447,3.3,3.3,1.0,0.3,0.3,0.3,3.0
32701,100013,131448,1.3,1.3,0.2,1.0,0.3,0.3,1.33
32702,100014,131449,2.3,2.3,0.2,0.3,0.3,0.3,3.0
32703,100015,131449,3.3,1.3,0.2,0.3,0.3,0.3,2.0
32704,100016,131450,1.3,0.3,0.5,0.3,0.3,0.3,1.67
32705,100017,131451,0.3,1.3,0.2,0.2,0.3,0.3,1.67
32706,100019,131451,0.3,1.3,0.2,0.2,0.3,0.3,2.33
32707,100025,131455,0.3,0.3,0.2,0.3,0.3,0.3,1.0
32708,100031,131459,2.3,2.3,0.5,0.3,0.3,0.3,2.67
32709,100032,131459,0.3,0.3,0.5,0.3,0.3,0.3,2.33
32710,100033,131460,0.3,0.3,0.5,0.3,2.3,2.3,2.0
32711,100044,131467,1.3,1.3,0.5,0.3,0.3,0.3,2.33
32712,100046,131468,1.3,1.3,0.2,0.2,0.3,0.3,2.67
32713,100052,131471,3.3,3.3,0.2,0.2,0.3,0.3,3.0
32714,100054,131472,2.3,2.3,0.2,0.2,1.3,1.3,2.33
32715,100056,131472,3.3,4.3,0.2,0.2,0.3,0.3,2.67
32716,100061,131475,1.3,1.3,0.2,0.3,2.3,0.3,1.0
32717,100064,131476,3.3,1.3,1.0,0.2,0.3,0.3,2.33
32718,100076,131477,1.3,1.3,0.2,0.2,2.3,2.3,2.33
32719,100078,131478,2.3,2.3,0.5,0.3,0.3,0.3,3.0
32720,100081,131479,1.3,1.3,0.2,0.2,0.3,0.3,2.33
32721,100083,131480,4.3,4.3,0.5,0.3,0.3,0.3,3.0
32722,100084,131481,2.3,2.3,0.5,0.3,0.3,0.3,3.0
32723,100087,131484,0.3,0.3,0.2,0.3,1.3,1.3,1.67
32724,100089,131484,2.3,2.3,0.2,0.3,0.3,0.3,2.0
32725,100092,131485,0.3,2.3,0.5,0.3,0.3,0.3,3.0
32726,100096,131489,1.3,2.3,0.5,0.3,0.3,0.3,2.0
32727,100098,131490,2.3,2.3,0.5,0.3,0.3,0.3,3.0
32728,100104,131492,0.3,0.3,0.5,0.3,1.3,1.3,3.0
32729,100109,131494,0.3,0.3,0.2,0.2,0.3,0.3,1.67
32730,100115,131494,0.3,0.3,0.2,0.2,0.3,0.3,2.33
32731,100119,131496,2.3,0.3,1.0,0.3,0.3,0.3,3.0
32732,100121,131498,2.3,1.3,0.5,0.3,0.3,0.3,2.0
32733,100124,131500,2.3,2.3,0.2,0.3,1.3,0.3,2.67
32734,100125,131500,1.3,1.3,0.2,0.3,1.3,0.3,2.67
32735,100127,131500,3.3,2.3,0.2,0.3,1.3,0.3,2.67
32736,100135,131505,1.3,0.3,0.5,0.3,0.3,1.3,2.33
32737,100141,131509,2.3,1.3,0.5,0.3,0.3,0.3,3.0
32738,100144,131510,3.3,3.3,1.0,0.3,0.3,0.3,3.0
32739,100147,131511,1.3,1.3,0.2,0.3,1.3,0.3,3.0
32740,100151,131513,2.3,1.3,0.2,0.2,0.3,0.3,2.67
32741,100156,131514,0.3,0.3,0.2,0.3,0.3,0.3,1.0
32742,100157,131515,1.3,0.3,0.5,0.3,0.3,0.3,2.33
32743,100160,131516,1.3,1.3,0.2,0.2,0.3,0.3,1.67
32744,100161,131517,2.3,0.3,0.5,0.3,0.3,0.3,2.33
32745,100162,131518,0.3,0.3,0.5,0.3,1.3,0.3,1.67
32746,100164,131520,2.3,1.3,0.5,0.3,0.3,0.3,3.0
32747,100170,131524,3.3,2.3,0.5,0.3,0.3,0.3,3.0
32748,100178,131529,1.3,0.3,0.2,0.3,0.3,0.3,2.0
32749,100180,131529,2.3,2.3,0.2,0.3,0.3,0.3,3.0
32750,100185,131532,1.3,1.3,1.0,0.2,1.3,1.3,3.0
32751,100187,131532,1.3,2.3,0.2,0.2,0.3,0.3,1.33
32752,100188,131533,0.3,0.3,0.5,0.3,0.3,0.3,2.0
32753,100191,131535,1.3,3.3,0.2,0.3,0.3,0.3,2.67
32754,100193,131535,1.3,2.3,0.2,0.3,0.3,0.3,2.33
32755,100198,131538,1.3,1.3,0.2,0.2,1.3,1.3,2.33
32756,100199,131539,1.3,1.3,0.5,0.3,1.3,1.3,2.33
32757,100203,131542,1.3,1.3,0.2,0.3,1.3,0.3,3.0
32758,100205,131544,2.3,2.3,0.5,0.3,1.3,1.3,3.0
32759,100208,131545,3.3,3.3,1.0,0.3,0.3,0.3,3.0
32760,100214,131546,1.3,1.3,0.2,0.2,0.3,0.3,3.0
32761,100219,131548,4.3,4.3,0.5,0.3,1.3,1.3,2.67
32762,100224,131550,3.3,3.3,0.5,0.3,0.3,0.3,3.0
32763,100225,131551,2.3,2.3,0.5,0.3,1.3,1.3,2.67
32764,100229,131552,1.3,3.3,0.2,0.3,0.3,0.3,1.33
32765,100230,131553,3.3,4.3,0.5,0.3,1.3,1.3,2.33
32766,100239,131557,1.3,1.3,0.2,0.2,0.3,0.3,2.67
32767,100243,131558,0.3,3.3,0.2,1.0,0.3,0.3,1.33
32768,100244,131558,1.3,2.3,0.2,1.0,0.3,0.3,1.67
32769,100247,131560,2.3,2.3,0.2,0.3,0.3,0.3,2.67
32770,100249,131561,0.3,1.3,0.2,0.3,0.3,0.3,2.33
32771,100252,131561,0.3,1.3,0.2,0.3,0.3,0.3,2.33
32772,100253,131562,3.3,3.3,0.5,0.3,0.3,0.3,2.33
32773,100256,131563,0.3,2.3,0.5,0.3,0.3,0.3,2.67
32774,100257,131564,1.3,1.3,0.5,0.3,0.3,0.3,2.33
32775,100259,131565,0.3,0.3,0.2,0.2,0.3,0.3,2.0
32776,100262,131566,0.3,0.3,0.5,0.3,0.3,0.3,3.0
32777,100263,131567,1.3,1.3,0.5,0.3,0.3,0.3,3.0
32778,100265,131569,2.3,0.3,0.5,0.3,0.3,0.3,2.33
32779,100269,131573,2.3,1.3,0.5,0.3,0.3,0.3,3.0
32780,100271,131574,0.3,0.3,0.2,0.3,0.3,0.3,2.0
32781,100275,131577,3.3,2.3,0.5,0.3,0.3,0.3,2.67
32782,100277,131579,1.3,2.3,0.5,0.3,0.3,0.3,2.33
32783,100278,131580,2.3,2.3,0.5,0.3,0.3,0.3,2.67
32784,100279,131581,1.3,0.3,0.5,0.3,0.3,0.3,2.67
32785,100283,131584,2.3,1.3,0.5,0.3,0.3,0.3,2.67
32786,100285,131585,2.3,2.3,0.2,0.3,0.3,0.3,2.33
32787,100286,131585,1.3,1.3,0.2,0.3,0.3,0.3,2.33
32788,100290,131587,3.3,3.3,1.0,0.3,0.3,0.3,2.0
32789,100291,131587,2.3,2.3,1.0,0.3,0.3,0.3,2.33
32790,100294,131589,1.3,3.3,0.2,0.2,0.3,0.3,2.33
32791,100295,131589,0.3,2.3,0.2,0.2,0.3,0.3,2.33
32792,100296,131589,2.3,2.3,0.2,0.2,0.3,0.3,1.67
32793,100300,131591,2.3,3.3,0.2,0.3,0.3,0.3,2.67
32794,100301,131591,1.3,2.3,0.2,0.3,0.3,1.3,2.33
32795,100302,131592,1.3,1.3,0.2,0.2,0.3,0.3,3.0
32796,100304,131592,1.3,1.3,0.2,0.2,0.3,0.3,2.33
32797,100306,131593,2.3,1.3,1.0,0.2,0.3,0.3,3.0
32798,100308,131594,0.3,0.3,0.2,0.3,0.3,0.3,2.33
32799,100312,131595,1.3,1.3,1.0,0.2,0.3,0.3,3.0
32800,100313,131595,0.3,0.3,0.2,0.2,0.3,0.3,2.0
32801,100314,131596,3.3,3.3,0.2,0.2,0.3,0.3,1.33
32802,100322,131600,2.3,2.3,0.5,0.3,0.3,0.3,2.33
32803,100325,131602,1.3,1.3,0.2,0.2,0.3,0.3,2.0
32804,100326,131602,3.3,3.3,0.2,0.2,0.3,0.3,2.33
32805,100331,131603,3.3,3.3,0.5,0.3,0.3,0.3,2.33
32806,100332,131604,1.3,1.3,0.5,0.3,1.3,1.3,3.0
32807,100333,131605,1.3,0.3,0.2,1.0,0.3,0.3,2.0
32808,100334,131605,1.3,1.3,1.0,0.2,0.3,0.3,3.0
32809,100335,131606,2.3,0.3,0.2,0.3,0.3,0.3,2.0
32810,100337,131606,1.3,0.3,0.2,0.3,0.3,0.3,2.0
32811,100338,131606,1.3,0.3,0.2,0.3,0.3,0.3,3.0
32812,100339,131607,2.3,2.3,0.2,0.2,0.3,0.3,2.0
32813,100347,131610,3.3,1.3,0.2,0.3,0.3,0.3,2.67
32814,100348,131610,3.3,2.3,0.2,0.3,0.3,0.3,2.0
32815,100352,131612,1.3,1.3,0.2,0.3,1.3,1.3,3.0
32816,100353,131613,0.3,1.3,0.5,0.3,0.3,0.3,2.0
32817,100356,131615,0.3,0.3,0.2,0.3,1.3,0.3,2.67
32818,100357,131615,2.3,2.3,0.2,0.3,1.3,0.3,2.67
32819,100358,131616,2.3,2.3,0.5,0.3,0.3,0.3,3.0
32820,100359,131617,2.3,2.3,0.5,0.3,0.3,0.3,3.0
32821,100360,131618,0.3,0.3,0.2,0.3,0.3,0.3,1.33
32822,100363,131618,0.3,0.3,0.2,0.3,0.3,0.3,2.0
32823,100365,131618,0.3,0.3,0.2,0.3,0.3,0.3,2.33
32824,100368,131619,1.3,2.3,0.2,0.3,0.3,0.3,2.67
32825,100371,131621,1.3,1.3,0.5,0.3,0.3,0.3,1.67
32826,100372,131621,1.3,1.3,0.5,0.3,0.3,0.3,2.67
32827,100377,131624,4.3,3.3,0.5,0.3,0.3,0.3,2.67
32828,100378,131624,2.3,1.3,0.5,0.3,0.3,0.3,3.0
32829,100381,131626,1.3,1.3,0.2,0.3,0.3,0.3,3.0
32830,100382,131626,2.3,2.3,1.0,0.3,0.3,0.3,2.67
32831,100384,131627,3.3,3.3,0.5,0.3,0.3,0.3,2.0
32832,100388,131629,3.3,2.3,0.2,0.3,0.3,0.3,3.0
32833,100392,131632,3.3,3.3,0.2,0.2,0.3,0.3,2.33
32834,100395,131633,2.3,2.3,0.2,0.3,0.3,0.3,2.67
32835,100397,131633,3.3,2.3,1.0,0.3,0.3,0.3,2.67
32836,100403,131634,1.3,1.3,0.2,0.3,1.3,1.3,2.33
32837,100404,131634,2.3,1.3,0.2,0.3,0.3,0.3,2.67
32838,100405,131634,2.3,2.3,1.0,0.3,0.3,0.3,2.0
32839,100407,131635,4.3,4.3,0.5,0.3,0.3,0.3,2.67
32840,100410,131637,1.3,2.3,0.2,0.3,0.3,0.3,2.33
32841,100411,131638,2.3,2.3,0.5,0.3,0.3,0.3,3.0
32842,100417,131639,2.3,2.3,0.2,0.3,0.3,0.3,2.33
32843,100421,131641,3.3,3.3,1.0,0.3,0.3,0.3,3.0
32844,100426,131641,3.3,2.3,0.2,0.3,0.3,0.3,2.33
32845,100429,131643,1.3,1.3,0.2,0.3,0.3,0.3,3.0
32846,100436,131645,1.3,1.3,0.5,0.3,0.3,0.3,2.33
32847,100443,131649,3.3,3.3,0.5,0.3,0.3,0.3,3.0
32848,100445,131650,1.3,1.3,0.5,0.3,0.3,0.3,2.67
32849,100447,131651,2.3,1.3,0.5,0.3,0.3,0.3,3.0
32850,100452,131654,2.3,2.3,0.5,0.3,0.3,0.3,2.0
32851,100455,131655,1.3,1.3,0.2,0.3,0.3,0.3,2.67
32852,100456,131655,3.3,3.3,0.2,0.3,0.3,0.3,3.0
32853,100457,131656,2.3,2.3,0.5,0.3,0.3,0.3,2.67
32854,100459,131657,5.3,5.3,0.5,0.3,0.3,0.3,3.0
32855,100460,131657,5.3,5.3,0.5,0.3,0.3,0.3,3.0
32856,100461,131658,2.3,2.3,0.2,0.3,0.3,1.3,2.33
32857,100462,131658,3.3,2.3,1.0,0.3,0.3,0.3,3.0
32858,100463,131659,2.3,3.3,0.2,0.3,1.3,1.3,2.67
32859,100467,131660,1.3,1.3,0.5,0.3,0.3,0.3,2.33
32860,100468,131661,1.3,1.3,0.5,0.3,1.3,1.3,2.67
32861,100478,131664,1.3,0.3,0.2,0.2,0.3,0.3,2.33
32862,100480,131665,2.3,2.3,0.5,0.3,0.3,0.3,3.0
32863,100482,131667,1.3,0.3,0.5,0.3,1.3,0.3,2.33
32864,100484,131669,3.3,3.3,0.5,0.3,0.3,0.3,2.67
32865,100485,131670,1.3,1.3,0.2,0.3,0.3,0.3,3.0
32866,100489,131670,1.3,1.3,0.2,0.3,0.3,0.3,2.0
32867,100497,131675,3.3,2.3,1.0,0.3,1.3,1.3,2.33
32868,100498,131676,2.3,2.3,0.5,0.3,0.3,0.3,2.0
32869,100499,131677,4.3,4.3,1.0,0.3,0.3,0.3,3.0
32870,100501,131678,2.3,1.3,0.5,0.3,1.3,0.3,2.0
32871,100502,131679,1.3,1.3,0.5,0.3,0.3,1.3,2.33
32872,100503,131679,2.3,1.3,0.5,0.3,0.3,0.3,2.33
32873,100504,131680,1.3,0.3,0.5,0.3,0.3,0.3,1.33
32874,100505,131681,4.3,4.3,0.5,0.3,0.3,0.3,3.0
32875,100510,131683,1.3,2.3,0.5,0.3,0.3,0.3,3.0
32876,100513,131685,2.3,3.3,0.5,0.3,0.3,0.3,3.0
32877,100516,131687,0.3,0.3,0.2,0.3,0.3,0.3,1.0
32878,100519,131690,2.3,2.3,1.0,0.3,0.3,0.3,2.33
32879,100521,131690,3.3,3.3,0.2,0.3,0.3,0.3,3.0
32880,100524,131691,4.3,3.3,0.2,0.3,0.3,0.3,2.67
32881,100525,131691,2.3,2.3,0.2,0.3,0.3,0.3,2.33
32882,100526,131691,2.3,2.3,0.2,0.3,0.3,0.3,2.0
32883,100528,131691,2.3,2.3,0.2,0.3,0.3,0.3,2.0
32884,100529,131691,2.3,2.3,0.2,0.3,0.3,0.3,1.0
32885,100531,131692,2.3,2.3,0.2,0.3,0.3,0.3,2.67
32886,100537,131692,1.3,1.3,0.2,0.3,0.3,0.3,2.67
32887,100538,131692,3.3,3.3,0.2,0.3,0.3,0.3,3.0
32888,100542,131692,1.3,1.3,1.0,0.3,0.3,0.3,2.33
32889,100552,131695,1.3,1.3,0.2,0.3,0.3,0.3,1.0
32890,100555,131696,1.3,1.3,0.2,0.3,0.3,0.3,3.0
32891,100557,131697,3.3,3.3,0.2,0.3,0.3,0.3,2.67
32892,100558,131697,3.3,3.3,1.0,0.3,0.3,0.3,2.33
32893,100559,131698,1.3,1.3,0.2,0.2,0.3,0.3,2.33
32894,100560,131698,1.3,2.3,0.2,1.0,0.3,0.3,3.0
32895,100566,131699,1.3,1.3,0.2,0.3,0.3,0.3,2.0
